	Phylum	Class
faced347e2d044ba0a004b8a5242bcd5	p__Firmicutes	c__Bacilli
89ec0681f6bf02107f848cc4d0c42e1f	p__Cyanobacteria	c__Synechococcophycideae
9e175da38ca340d4c85ed4221c49fbd7	p__Acidobacteria	c__Acidobacteria_6
1170560dcb8ac353ab040122ebeea800	p__Firmicutes	c__Bacilli
d7b9c772f499982eadae23d4a2d25d05		
20dd32443dae1970ba2d864514289ecf	p__Proteobacteria	c__Betaproteobacteria
573e1945ac2f2c97eb840ab9b446b20d		
c021cebce174c83c126b161c1a0d39bb	p__Proteobacteria	c__Betaproteobacteria
484260912e47b4546b9b96877343431d	p__Bacteroidetes	
09c757fd1d22b9755ca81e36cb6cfe5a	p__Proteobacteria	c__Alphaproteobacteria
e7e28d8286ceeaf04f76d0dce6c8a54d	p__Bacteroidetes	c__Saprospirae
034e6099c94b90aa34709f454b370a75		
92833dc0223ea8d40de929fdd9f31f37	p__Verrucomicrobia	c__Opitutae
ac275042cfc77848c37c00d392cc9dab		
37e24f08993c402e2777817375c09bdf		
02b0522c9df92481df5fafc9d4dc4198	p__Verrucomicrobia	c__Verrucomicrobiae
3c3b2def0cb81539af8049da4d4053c4	p__Bacteroidetes	c__Bacteroidia
c0d620514dea050a55f987888df8e281	p__Actinobacteria	c__Thermoleophilia
56eb5c2da6e4c7dba2dff0a48afa9cb7	p__Actinobacteria	c__Acidimicrobiia
a181261bedc99031f843328f31eded18		
b2e658665daab7d689fb764d923ae7f1	p__Proteobacteria	c__Deltaproteobacteria
f40c01038280cf8680435943d9f8da49	p__Actinobacteria	c__Actinobacteria
71e506429061c64af1d639fa79f248c9	p__Proteobacteria	c__Gammaproteobacteria
d8ace949fb3f016182e925f9af338ec0	p__Proteobacteria	c__Betaproteobacteria
edc69c24fd15d5410cf234ce53219f03	p__Proteobacteria	c__Alphaproteobacteria
ea7e3c543b00c4ec83a1fd091dfd24b1	p__Bacteroidetes	
08307b55d17b5353665301ff2dbb8a1e	p__Proteobacteria	c__Betaproteobacteria
fd99f9e5a2a7394c861acc7805ad7359	p__Proteobacteria	c__Betaproteobacteria
aaccb89b2a24f261659dc199776559e0		
db6c6c1d5e4c7f4c90c62d90af9dab64	p__Proteobacteria	c__Betaproteobacteria
96336655208f35eac9b6e2b3f0792cef		
0fe9eab77e33df9875b858754839c13c	p__Bacteroidetes	c__Saprospirae
40f6c38c5338e783177c4111f4a3e493	p__	c__
f53887053169e8ac30a60c33588903ab		
9ba0f513d52951911732760053b3a559	p__Bacteroidetes	c__Cytophagia
820d8d0ed1cbf5f513bb2a17e1f95b23	p__Gemmatimonadetes	c__Gemm_3
d366ebf23034991b64b1f8fa3794d000		
383999fff4af7f12826f1c521d417118	p__Proteobacteria	c__Alphaproteobacteria
bc1ae5c0faa56a1c440933513fa25337	p__Bacteroidetes	c__Bacteroidia
6391ed1090cab4285a5bd9e6a1853a9a		
5802f0e5cdfc398aae9f4c646df7d622		
b2c84b8330b3ed824fcaf12b9e2e3ca5		
aaf835fd906cd62916f8c339931210c6		
6f96dacd319eab243921b9e0d84f1d26		
e21c9360d9088dc9144ff2974566376b	p__Bacteroidetes	c__Cytophagia
ccfcd50d730e8404f3e0a971eae940cc	p__Proteobacteria	c__Deltaproteobacteria
b2c532246908271ab3af432968439d5e	p__Bacteroidetes	c__Saprospirae
5760549cdeaed8829c6fb61349f1ddb2	p__Proteobacteria	c__Gammaproteobacteria
08582ca79328f66eaf16157c6d64c4ff	p__Acidobacteria	c__Chloracidobacteria
6e2f9c25618127faba584e24e1f0904b	p__Proteobacteria	c__Alphaproteobacteria
076ca8ee780d59ec453d28c4442144f1		
2a01826e46d2980fcdc9efd7a1644aa2	p__Proteobacteria	c__Betaproteobacteria
4a23e0d76efad836e37936bb6125e590	p__Bacteroidetes	c__Sphingobacteriia
75ea374c35fc975c23f030904e677538	p__Firmicutes	c__Bacilli
482757ffc476b3746aafa4a021e45359	p__Proteobacteria	c__Betaproteobacteria
5cfc6f28f2ba8028ae099ade3b751505		
4e01724beb96ed9291025c509f3bf20c	p__TM7	c__TM7_3
a89f53427616def255351febf636c00a	p__Actinobacteria	c__Actinobacteria
e4ace5710246ddbf2082a30cfc65e69f		
90dca2bb1b447014dd7aa7154372cb46	p__Proteobacteria	c__Betaproteobacteria
459d232190e3d7b1bae52e1a33836700	p__Bacteroidetes	c__Sphingobacteriia
3e70bb488d56ac8a0058f40d099e2357	p__Firmicutes	c__Bacilli
61c12dbe0cedebc97e51d8cd21f92435	p__Proteobacteria	c__Alphaproteobacteria
96c9ff898a3881fbdcb48f80733fa808	p__Bacteroidetes	c__Saprospirae
6fa8d5e340f0410ed058a09d2e642197	p__Actinobacteria	c__Acidimicrobiia
9893f8a35a87ff7749654661a5854e0d	p__Bacteroidetes	c__Cytophagia
a06774d38d1b85291cb82f1c0c23e64d	p__Bacteroidetes	c__Cytophagia
3c060625e613a41d24afa86d8056265e		
62b9d90b61c23241da758605c7a72738	p__Acidobacteria	c__Chloracidobacteria
b6289bfcd308896b0f5848f7099d4de7	p__Proteobacteria	c__Betaproteobacteria
e92023c23e2768bfc8e315e72e863bbb	p__Bacteroidetes	c__Cytophagia
9f429c018880fbc2442434d0aad5b6d0	p__Bacteroidetes	c__Cytophagia
669f97545b1c7f3db425316e5d0ba892	p__Actinobacteria	c__Actinobacteria
0cc304142256095e0a66dac4dda130ee	p__Bacteroidetes	c__Rhodothermi
80504d4bf36eb0f938977194834cbd07	p__Bacteroidetes	c__Cytophagia
f2df32c177e74e5efae53b8d2180ecca		
9a901456a708410f4eb6213a93093ce3	p__Acidobacteria	c__Chloracidobacteria
862402353b347eef11ca38e7e7e7d333	p__Bacteroidetes	c__Saprospirae
ceb4e19a45428345a3c831b7622822ca	p__Proteobacteria	c__Alphaproteobacteria
3241fa766218bce6fa0de0558a01f1ab	p__Firmicutes	c__Bacilli
28d289ff2934dc97caf8b6dc20272284	p__Proteobacteria	c__Gammaproteobacteria
5d46ec6665d3c2189660934f59b3cdae		
098b3fe4f4c67b1972dfed3023ebf824	p__Proteobacteria	c__Alphaproteobacteria
0daa961a5df89144f4b70b75fefddb22	p__Proteobacteria	c__Alphaproteobacteria
3d2066f59ceb1c170bafca3317957786		
f59c302adb6c4d67ae29738d7ac82398	p__Firmicutes	c__Clostridia
d5c662e0bd367b689a6b67f92444dd7f	p__Bacteroidetes	c__Saprospirae
f34fadad5bdd32ad4ca229ae831bafc7	p__Chloroflexi	c__Dehalococcoidetes
4241b0c6b92c0277d5484f4a11a56e55		
6be3b9966503461b2233c39750e12487		
15206ecd6d96fb642df70b0629ef691d	p__Proteobacteria	c__Betaproteobacteria
e3809217e0e34002f26b7f8191a8adb2		
2ca881ddedc8730a3df2df415c970b75		
75935979139ce2021285daf5d4b1e442		
2891c93e803078c17db2822c2aee3722	p__Proteobacteria	c__Gammaproteobacteria
8adb9bee785638fd8d40154941aa86a1	p__Acidobacteria	c__DA052
f41692ef9604c3cdeceb37687046bb2c		
82447b31bff4c120dad0e8e20203f34b		
a5594ee901bc8f7b816615910fea4b3d		
e2805e0995d04a35bb99d616a531607c		
956566a7ae93b4022ff8293e1a718c86		
9f97f69b5d0c46ce668e9af9dd1e3ee3	p__Gemmatimonadetes	c__Gemm_5
28afe81044cf6dfe5284af7de0702967		
b9eb7f4bae2a6d751bbabdc58fc8dbb4		
35c63d90cb8a2e3a2c168d3e0857f5ac	p__Proteobacteria	c__Gammaproteobacteria
28b0f173e727bdf74abc6d5baa0708b0	p__Proteobacteria	c__Gammaproteobacteria
b638675fa90120244928cd3e2d705f17	p__Bacteroidetes	c__Saprospirae
21d2f97ee87a3f3ab5c8d87ff98fa81d		
8643278adf93f9afbb8d4fbf1011e0a4	p__Verrucomicrobia	c__Verrucomicrobiae
13fa5f206e41f5cd3323ca1bdadc598c	p__GN02	c__BD1_5
d30c27535543f1c0952c355aa7297361		
0ccd696b715affe8c710ab3fd8d1838a	p__Verrucomicrobia	c__Opitutae
0c715d78fee3093fffa200fdff28231a	p__Spirochaetes	c__Leptospirae
015536411a41859429016ed1e5de600f	p__Firmicutes	c__Clostridia
0419f7758d3d891fc5e32197ea0fcc8f		
315ef451f5885f39be751535ac78309d	p__FBP	c__
3f93ab1fc1ca4bc5b6905d4151bfa6b7	p__Proteobacteria	c__Alphaproteobacteria
99014762e11b2e4a0b7bdf4f253ac69d	p__Bacteroidetes	c__Sphingobacteriia
538995723d9646f47a69e4f88b1728ac		
4102139c1907305bd06d1562c6ce067b		
5b36d43d8001194661a92f597a67c06a		
afb16af082fe2d8adbfa6419e93ee24b	p__Thermi	c__Deinococci
581801f02fcffdd079d8b9a7158c3a7a	p__Actinobacteria	c__Actinobacteria
afc85c4b6f264bedb7329e775b78eaf8		
82c0de1b64f700f8455c568bb2bc634e	p__Proteobacteria	c__Gammaproteobacteria
1a804cbe9283831c349cfcaeb894f205	p__Bacteroidetes	c__Sphingobacteriia
91081ec6749066900de45769a0f3038c		
8196c538ea72db1514bb5b8607db65db	p__Proteobacteria	c__Betaproteobacteria
831aded64de31b60ead0eff117b09c17		
27d2aad95aa194e06953d6b77c72718b		
f2942dc5d2c9b61dbc26251c7af52b20	p__Proteobacteria	c__Alphaproteobacteria
0319d95d2c44bb3daf8f363f04240a27	p__Bacteroidetes	c__Cytophagia
eca6cd28410faf539cbf5655e27e5f9b	p__Proteobacteria	c__Alphaproteobacteria
18d32b05eb48cb5f1073a3b78cf5528c	p__Gemmatimonadetes	c__Gemmatimonadetes
06b0510494b88d288181f4811cf71a19		
2570a64903d3f83abe680f90a509604a		
08991f051005a5410663aa443acf30ad	p__Proteobacteria	c__Gammaproteobacteria
5e640f7710af4a8f30a2b93f87ea7c5a	p__Proteobacteria	c__Alphaproteobacteria
bdb7bcac842203a78e24c1f26e1dfd9d		
1be9cfc74fd36bb865c2060e7afdc661	p__Proteobacteria	c__Gammaproteobacteria
e8357e244232f1c9449c2f75dff2188c	p__Acidobacteria	c__Acidobacteria_6
24b3785f67dd22e7f70d522edf5b9572		
bf3e0c3d70421f392121e359a731bb43	p__Proteobacteria	c__Deltaproteobacteria
84692a6421bb748d076dbb6490d40621	p__Proteobacteria	c__Gammaproteobacteria
2118af4e973f2ec980119fe2b43f13fa		
656ed044421057d44ccca9f1a17e68b0	p__Proteobacteria	c__Gammaproteobacteria
08ff0b1704690e10d66d4f85173a1b35		
57998ac149cb9380686981fc5176c916	p__Proteobacteria	c__Betaproteobacteria
8b6b747e220cd09db7f096805d04f24f	p__Proteobacteria	c__Gammaproteobacteria
a6453b44857f009aa51c0e0d4b2958a9		
04723b6cf81e08bd1efaef0140a178bc	p__Proteobacteria	c__Gammaproteobacteria
a75b9eeb89f18a079803d0841456b0fc		
c3b239e634322487ccc216380befcdb9	p__Chloroflexi	c__Anaerolineae
cd4d48263f4ac2ea18f992c7a63012e4	p__Acidobacteria	c__Acidobacteria_6
fb850e6aa45a985bdd99a1073b0b0b5f	p__Proteobacteria	c__Betaproteobacteria
704a18094d6dd6f28bacb65fca6b80c0	p__Firmicutes	c__Erysipelotrichi
d2087c99c14450086cc1b29a768e4972	p__Proteobacteria	c__Deltaproteobacteria
a125521f4f2f36a03b1f147d25030822		
71b71c7fe86679d58262f316bedcf53a	p__Proteobacteria	c__Alphaproteobacteria
d5c0e88e67422c8dece5075e4a09ebd4	p__Acidobacteria	c__Acidobacteria_6
231f1e9adb89d77746821242c1c82ed5	p__Proteobacteria	c__Gammaproteobacteria
d365f83e6da9265ca067e07ab2c1b781		
2838aa0fb1289026491959a95bdffd8f	p__Proteobacteria	c__Betaproteobacteria
5415873476ac0082c0e19a26005b05cf	p__Proteobacteria	c__Betaproteobacteria
ef033a40f92198db026ab40053e96fd2	p__OD1	c__ZB2
b86e156817e8e06d31af036e9700da68		
32cba32f8f33d2676beaaa6db40ef623	p__Proteobacteria	c__Gammaproteobacteria
e79ac6508873d372ce9fb1904ea152cb	p__Proteobacteria	c__Gammaproteobacteria
5a59ca587e8447d14be0c799f53cab6c		
bd0bccc39f84ba282cb65b984ac2f88c	p__Proteobacteria	c__Alphaproteobacteria
c3a2195268fd18580eec5fef3d3ca50d		
96e893dd9d2106dab0acf30f54472138		
15abd32bf62ad54b840b49ab234f0f90		
2e7e02c2260a74116c5e45aa4c599b36		
10e7cefe5eabd8a7ccf18d9f11015010	p__	c__
1f6f4f233729558e4234ce5a77ce59a7	p__Proteobacteria	c__Alphaproteobacteria
08fdddd474a2f5c68a4c45c45a537946	p__Acidobacteria	c__Acidobacteria_6
f5713a47f1b30cab02b3b7ab5cdcee80	p__Actinobacteria	c__Actinobacteria
f073ddcc74a0cae2e0be3ba8d4c2ffe0	p__Proteobacteria	c__Gammaproteobacteria
4ec165007fc16acfbb2890f67050a5dd		
53ce89e19f87cc4245acadbbbbe99f77	p__Proteobacteria	c__Betaproteobacteria
e9b7334ad7c8f59dac70986a2c0a6d8e	p__Bacteroidetes	c__Saprospirae
b704edc57146d2d70a1cd887094c7c03		
9fd7fc34fdf0c8ff5a5f10ff9df82b66	p__Proteobacteria	c__Alphaproteobacteria
307a38327e53bd4c8159561bee22c70f		
ea8e7ae433780d5c485e4d1e1bbeb30f	p__Proteobacteria	c__Betaproteobacteria
ec257f14e52fc92d1453db7ced88a143		
e6e1b7d3d1bd5b431475dfd56fde644d	p__Proteobacteria	c__Alphaproteobacteria
7f1d1ca237963947db6ad8e2f4d23cda	p__	c__
fdb52ed5ebe504eae86ec8eeb8f1abee	p__Proteobacteria	c__Gammaproteobacteria
3e2338dd1fd180f4f6b54148ce3fe3ec		
42769bbabced71e7e2a43b2eb0398fb1	p__Chloroflexi	c__Anaerolineae
48ea6fdf3a8e6cb53c74d2cf1d1a527c		
c8cb15d0f16e3af03034a33e5a760174	p__Cyanobacteria	c__Oscillatoriophycideae
cec823143a99637ea5803f693a23bf3d	p__Proteobacteria	c__Gammaproteobacteria
9b010e265dd88f0356fd119bd6221bd8	p__Bacteroidetes	c__Bacteroidia
1a04982e3a08bdfd3b173dae71888d31		
9d8c055e1d23dda3896bc219d881d821		
645ce8a33b9658a4010b2cda80083bfb		
e7cbba9eb8e2e7d1b4f821247873c661	p__Proteobacteria	c__Deltaproteobacteria
6bac810216c776af8145c143fe51d94f	p__Firmicutes	c__Bacilli
7849721e20cdfed2823ff9315feb2f6a	p__OP8	c__OP8_1
bd51e1713395f39cf28b65fb2264e8bc	p__Cyanobacteria	c__
261b88777e1fc0161b59e0e65e156347		
d6314f06f86f4ae99ea36e0940a792e6	p__Proteobacteria	c__Alphaproteobacteria
c8fb663b5a10bcdd500f765045208467	p__Proteobacteria	c__Gammaproteobacteria
ac05065dc4fa28dc1f65e24814fa020c	p__Proteobacteria	c__Alphaproteobacteria
8572693b9ec6c075bc9aaa8dc7ff7081	p__Bacteroidetes	c__Flavobacteriia
21c7e30901e7de229eca7e43edd3dd15	p__Bacteroidetes	c__Bacteroidia
67b808e919b6bf4d7bf739826d45bcb4	p__Bacteroidetes	c__Cytophagia
5082e11f9d18fb360d46312ad6097969	p__Proteobacteria	c__Alphaproteobacteria
f95fd2fa64b0c9c2fc562e4c37f7b5f5	p__Bacteroidetes	c__Sphingobacteriia
81c262f02c765a183cabcaed0d90b213		
6ca37ba45000152472cd87e907098229	p__Bacteroidetes	c__Saprospirae
23b75886da2fa949e89e3723c05ef768		
ccb49c8c0d9e8d204d3457be16ca96a7	p__Actinobacteria	c__Acidimicrobiia
ec9327a778dc4e35a1299670065fbc7f	p__Proteobacteria	c__Betaproteobacteria
a64b48411a69079b3acd28ed9ae487cc	p__Chloroflexi	c__Anaerolineae
585586eb563436a203471beaf635815a	p__Proteobacteria	c__Betaproteobacteria
c72a8d5f554e224f1f4bec66d9b3a7de	p__Proteobacteria	c__Deltaproteobacteria
06e5d4fdf1236e8d34ebbc9b5acea428	p__Proteobacteria	c__Betaproteobacteria
5a5b78b18573c3482d6c2c2628aa51f9	p__Crenarchaeota	c__Thaumarchaeota
0acba64ec7a5971d15107fd088c623f8	p__Verrucomicrobia	c__Pedosphaerae
169fcb5db6de641ce2986ec3bae49c06	p__Proteobacteria	c__Deltaproteobacteria
1b321ebda114ddf81693c5929b51e821	p__Proteobacteria	c__Betaproteobacteria
3fc1f96f33b344298ed75acffa49bbb9	p__Chloroflexi	c__Dehalococcoidetes
683562aaa6f87d37015fadd2e0188438	p__OD1	c__ABY1
1c37c1199693be98b1bc1b00a6870a1b	p__Spirochaetes	c__Leptospirae
698407ca352a2ba24c68659453323b95	p__OD1	c__
4ba1d340e268c741204ea833830c9b11	p__Planctomycetes	c__Phycisphaerae
248b0bcb51977fb33d621a25e8e43611	p__Proteobacteria	c__Gammaproteobacteria
8021dbc328c2b73c4ee53f4ff291192f	p__Proteobacteria	c__Deltaproteobacteria
d59a9c70a82d43ef599ecd4aa140e882	p__Crenarchaeota	c__MCG
f9ec8571bf7636dfa14b0c5ee5c2827e	p__OD1	c__ZB2
390f5ced5663c81dbb4de0f678812831	p__Fusobacteria	c__Fusobacteriia
25d290163a4627979f2f14c7579f9d90	p__Crenarchaeota	c__MCG
b308fbbf1782fbce6fd305244765eb30		
18197542b1e13e6bdcb623d3830b0401	p__Proteobacteria	c__Alphaproteobacteria
f79628819bc864f2d27629c11e001de1	p__Proteobacteria	c__Alphaproteobacteria
d6089febe4464e1181acc086b8eaf79b	p__Proteobacteria	c__Betaproteobacteria
944d2d5b7dd9a95c5825d8e9a54200b2	p__	c__
57963681e0a6a7c0a4b09b2ad137f521	p__Proteobacteria	c__Alphaproteobacteria
b60028df813e6168ccc09fb56ccc6002		
35dca6ee17d8a4a6c55cdef3413d090f	p__Bacteroidetes	c__Cytophagia
58cca334171bc17b218d21b082ceabe9	p__Proteobacteria	c__Betaproteobacteria
9dcff0e8b42044087f846b7eebbb71cb		
931e43f994a7e178da67319e022da555	p__Proteobacteria	c__Alphaproteobacteria
f0a4b5aa83b369d9ac933b406d1f14c3	p__Proteobacteria	c__Gammaproteobacteria
de81776233a80f5a349689a9e2da932f		
10ff927420c88e93d143fb782d18b0cb	p__Proteobacteria	c__Alphaproteobacteria
505f4925bc1647c2d8f7c89f0838f2bb	p__Proteobacteria	c__Alphaproteobacteria
c52e87b70d5ce85ad0d5c48ed0e81f95	p__Proteobacteria	c__Alphaproteobacteria
6775fc301ded1cf08a5cfe2450b9ddb5		
313746d3069c645a4f1c60c66dd07188		
5a1eabbda8b154e3d4d2da807804646f	p__Proteobacteria	c__Alphaproteobacteria
92cabe53fbf9df862978156e9e98756e		
4024479735f0409f8d8a99cdf746901e	p__Proteobacteria	c__Alphaproteobacteria
8fc6cceab7bec7c8e1e209c3ab4685f0	p__Proteobacteria	c__Betaproteobacteria
519052f422f5055148218a876abf5ec7		
34af373c5f4ad7c40e64b0d6776d82c2	p__Proteobacteria	c__Alphaproteobacteria
cf2d2110a3fc8485723f71d6115d4002		
4f44d7e291b23643e078f025bca30aed	p__Firmicutes	c__Clostridia
629c9f6906b136d2289c0ea470238b60	p__Proteobacteria	c__Gammaproteobacteria
0232119aa8c460631bacec6a3eac288a		
396354468ea33e8805c45e88e649ac5b	p__Proteobacteria	c__Gammaproteobacteria
20b2745eeaa76336a792291e5182ff0c		
85800a70ff7b777a3a6d882c9d49a42f	p__Proteobacteria	c__Alphaproteobacteria
e27183f3a336d48e7a596a8668780691	p__Bacteroidetes	c__Cytophagia
4dbf9965519f79f37d34a05d6d157734	p__Proteobacteria	c__Betaproteobacteria
52bbad4dc15ad0a15a6162d8bc2c6da9	p__Proteobacteria	c__Alphaproteobacteria
01b6c454c9bf6441287b48dd578e41b4	p__Firmicutes	c__Bacilli
8229e6c3c04fe61a274c1c88fb90d358	p__Proteobacteria	c__Alphaproteobacteria
6db7cd9f68171f6cd34e24d963503312	p__TM7	c__
f949af1efa0509eff10d146093e66b20		
975da5a63f3421f97f6a314813449b5b		
0eb3e1bdf8fde61458862cfb49f94a4d	p__Bacteroidetes	c__Sphingobacteriia
3e0cdc8f5474432982029675b353abca	p__Proteobacteria	c__Alphaproteobacteria
697b3daade9abe9df7984fb35351a930		
2eb56412d0a4cfeacf5f22d12b772aed	p__Proteobacteria	c__Alphaproteobacteria
15bd8c9d84b98297580916f1b09666a6	p__Proteobacteria	c__Alphaproteobacteria
edcd602f30a952129016f2e8cfbf5e97		
a778cdeb2c2a1cdc016694c0c39e1f9b		
7d17a654c3e479f443a27e36e46f6c3d		
e3ff3e450616d4b842693c84a9fef879	p__Proteobacteria	c__Betaproteobacteria
4142cf3baa2956f02cb0261e7cfea692		
50cdf4e2c582cfe463ea30cf151cead1	p__Acidobacteria	c__BPC102
a57bcbd04a7e7269185cfc0d1137ca5e	p__Proteobacteria	c__Alphaproteobacteria
e9eae9b3bdda043a4e2db2cb1afc14e1	p__Proteobacteria	c__Deltaproteobacteria
d8cdfd4356b56468cd93bebb2db9e8e7	p__Proteobacteria	c__Alphaproteobacteria
d8cfe4cbf50abc5f6c40530b72db45f8		
feb64d025d674cca8547f2bf7409a63c	p__Bacteroidetes	c__Cytophagia
6e19733eb742a8559bb07ac1718277d1		
36022747a2c1bc9b2baf50235a352772	p__Proteobacteria	c__Alphaproteobacteria
a76a9a2e531f506fa377c346dbf2f67c	p__Planctomycetes	c__Planctomycetia
8c050ad4cd3ef9125d4379f6dbac00ce		
39fb6fe9619f4eab05f62d286e32ca8d		
b27d302e6a26dbd5bf6dd11fb7877f2a	p__Proteobacteria	c__Gammaproteobacteria
f1d892549bf18b298c69aaf56c612fa4		
320cb2d3cb44591ac8d07d3f095a3f5d		
245fcfd5b16d7a56f03a74c58aac34e8	p__Proteobacteria	c__Alphaproteobacteria
1e4afd49a30d9608f7a79f4694c0837e	p__Proteobacteria	c__Betaproteobacteria
16698adb0f5ceb36864dfef76efb0fb1	p__Proteobacteria	c__Gammaproteobacteria
9f9e1b9c99c50e9b5996b4d949809fa7	p__Proteobacteria	c__Alphaproteobacteria
066450d34b1bd94e6cb37ded4744ca53		
8dba749df6100fb0f911244ab9c86f8c		
098e5d6b44dbfb415f705cf824ab76aa	p__Chlorobi	c__Ignavibacteria
5a1fee10ca81fe5795ea639af8bb5d3c		
f55256c2e27d649f1a7be288674afd91	p__Proteobacteria	c__Deltaproteobacteria
13765e2dba2b1e3da10864f964e7a77d	p__WS3	c__PRR_12
60d09d4ccf0b82bc3559ee524843556d		
919403d5179d81157afc143699a43d40		
a06799aef644609c6414f765a62021dd		
e763e2ecf8e9af3881a66b4e11f92a2f	p__Chloroflexi	c__Anaerolineae
8709d6efc045400dae6c521dd584f9a3	p__Proteobacteria	c__Gammaproteobacteria
c17d00816a220750e41629d43645b1ea		
1c675cccfcdb0016ec201e07fd31dee2		
4a06120b98d0d1c2936b78c8536696c9		
0df0f58c57542523bfc386a8a20af19e	p__Proteobacteria	c__Deltaproteobacteria
82c30ecb0518cb4f0a515877d008372f	p__Planctomycetes	c__Phycisphaerae
25b7436ca94fa50a7832808db6358708		
790acf05aabdbcc32d3080cd67b95f9f		
76b20da40efb513fb096b93ed8d3fb45	p__Proteobacteria	c__Deltaproteobacteria
ce06a9382ca22b8b66bce75eff80da92		
fc58f014d8f3924edbd4974368ea18ec		
9ed5e7ae55c771df69fb265539b2a0da	p__Proteobacteria	c__Deltaproteobacteria
9496de44b3a8111937bac8e0660a5305		
a4acc49822d29e99082daf50a65485b3	p__Bacteroidetes	c__Bacteroidia
e7199c2f8fa2af09f3847282fcc0c27b		
c42980f0cae48be13a3cfb0213452d26	p__Proteobacteria	c__Betaproteobacteria
79ba1edc651378ce79f1fd2f965d6324		
b9f7d196797f1f0a8a0993e25e0f24c3	p__Actinobacteria	c__Actinobacteria
5a9f580645a32d124b0839d0e29d33fc		
d00a7ceb89a6b98b6f6f846f569b6a77		
7f1367b807f890ce355006b56b532b5d		
e4f5021813529fe6d84c16a373a09229		
2c9a8c0f61c7e0d522ae25123fd2ccbc		
281db4b3a3a2c6de51907524d13cd1ce		
eb7eb5adac7efb21af1edb684ba5fe3a		
2ec8ae6ed5ae53aa4256378582e0f71f		
b208a53c2f1895bad942114d2c13a070		
a7d967eb0076448571224ca383c90037	p__Verrucomicrobia	c__Pedosphaerae
ebb3c8717081821c8c1eb47ef82deb5c		
939f0068038ec8a35d1bf957b2cce77d	p__Proteobacteria	c__Alphaproteobacteria
1c58c28ce09c86588319d4e67f0702ec		
3ea841a822d7e9e632f08e1b1a92e826		
64c0e3ca8f0ec9978e369865d92e8f2e		
aa6739f4b6bc083a2f115b94d3f32a38		
5d7330509c9817201696f3eecd46cee6		
8cf1fe786ebd87307e99a86b2c096c00	p__Crenarchaeota	c__MCG
a3a279be82a9afdee270501c23f2ef9e		
76b95f1516f617851aac8fd56a96d250	p__Proteobacteria	c__Betaproteobacteria
d720223dd4fc9632825ed70390a18cd9	p__	c__
b4425df375c4ff2d982f10ba7bc967dd	p__	c__
3c7cdbca09e73367e49b61e2d889fb2d	p__Proteobacteria	c__Gammaproteobacteria
e645c1f8c91a783f17c28077eb6aaa6a		
15943b236ba2d0b2cd9d6e9f6e3cbc6d		
f80dbbcbf582f49db76927e2f91ef73c	p__Proteobacteria	c__Betaproteobacteria
df7f4c116ee00bed51203a480e7ed8e2	p__WS3	c__PRR_12
7d6c76282d2f53eef47a44ad1a3badc2	p__Proteobacteria	c__Epsilonproteobacteria
6ba745b4bf681a2fb27a8c9798652e32	p__Proteobacteria	c__Gammaproteobacteria
31314066bb2950f9624915ae0842f670	p__Proteobacteria	c__Deltaproteobacteria
1e69131980e8bcc1eef15c852b9f998e	p__Proteobacteria	c__Gammaproteobacteria
705b5c75ba9eecfff34752c4ee19bd85	p__Firmicutes	c__Clostridia
29c4baf00950f27632f7636656685d5f	p__Chloroflexi	c__Chloroflexi
e4bfe3f7a163451b2f4a10fe26dbbf06		
8c579e83c176a18a64602186ee23cf4d	p__Proteobacteria	c__Gammaproteobacteria
b9da88d9b438a13bd2f153dd004d7485	p__Proteobacteria	c__Alphaproteobacteria
68a082876aec38d975a539878e5bd958	p__Verrucomicrobia	c__Pedosphaerae
a0f72241641c341f93193e7bb81d40f5	p__Actinobacteria	c__Acidimicrobiia
f5554d3f44734ff66bf826c4a01cdc15		
4952ef5b5392db4977b27b7c5e233d7c		
9553aa5c4f27ceb075dc7d0554c9f3d7	p__Proteobacteria	c__Gammaproteobacteria
0d66d67bcdeb0f2c778b9b9602e85994	p__Proteobacteria	c__Gammaproteobacteria
f6468250e371c18c5026ec95a5865be5	p__Elusimicrobia	c__Elusimicrobia
5940760faf40d90fc10877f77ed6e80c	p__OD1	c__
7d0bfbbfcb90b3d3248f75fdc645b396		
501d71cd10789f414764dd8101572f5b		
f97c036deb72ec08e92d4034219764d3	p__Proteobacteria	c__Betaproteobacteria
de62fea62f46cbc962edc4dd90c6a9a1		
6779e2539fc4eabce518650c5899ff38	p__	c__
b2f2578203bb5361d2403f73486dea1c	p__NKB19	c__
3e7f6820762d184c507abfd040a72240	p__Acidobacteria	c__Acidobacteria_6
60b3b1c60c904d4f3d5d52d3f0573b66	p__Proteobacteria	c__Epsilonproteobacteria
8d9c4d5a2955a458744d103b3f9b6871	p__OP3	c__koll11
eefb0037d127b5d872e36375c7c91b17	p__Actinobacteria	c__MB_A2_108
67095e395ad50e6c285bb325ec5d8cd4		
2e30a017e3054a24dfda8355e5b000db		
076f529298906471205d758836cb62d2		
37cb507a33f8ec5f41a9f53b77c46ef3	p__Armatimonadetes	c__Chthonomonadetes
f4d7f63d5d2fb9a44f644d8b9404e26f	p__Proteobacteria	c__Gammaproteobacteria
0b5167628c2d408855c76f9e2cb5eea6	p__Chloroflexi	c__SHA_26
57cc91d7f4bce5943055f4c0a642cee1	p__Firmicutes	c__Clostridia
